Date,Trailing Volatility,Trailing Beta,Leverage,Profitability,Investment,Dividend Yield,STMR,momentum,ltmr,Size,P/B Ratio,Sector Index
2016-04-14,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-04-15,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-04-18,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-04-19,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-04-20,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-04-21,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-04-22,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-04-25,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-04-26,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-04-27,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-04-28,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-04-29,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-05-02,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-05-03,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-05-04,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-05-05,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-05-06,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-05-09,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-05-10,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-05-11,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-05-12,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-05-13,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-05-16,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-05-17,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-05-18,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
